queryName,scaleFactor,timeMillsecs,queryStats.createTime,queryId,queryStats.elapsedTime,state
Q9,sf400,90600,2025-09-25T09:03:37.413Z,20250925_090337_00001_bxumb,1.51m,FINISHED
Q9,sf500,103800,2025-09-25T09:05:49.326Z,20250925_090549_00002_bxumb,1.73m,FINISHED
Q9,sf500,238800,2025-09-25T08:58:18.008Z,20250925_085817_00000_bxumb,3.98m,FAILED
Q9,sf500,83399,2025-09-25T09:09:43.271Z,20250925_090942_00003_bxumb,1.39m,FINISHED
Q9,sf600,100800,2025-09-25T09:13:55.172Z,20250925_091354_00005_bxumb,1.68m,FINISHED
Q9,sf600,127200,2025-09-25T09:11:25.612Z,20250925_091125_00004_bxumb,2.12m,FINISHED
